日期,m值,沪深300收盘指数
2021-08-17,-0.6181,4837.4000
2021-08-18,-0.6290,4894.2400
2021-08-19,-0.4386,4862.1400
2021-08-20,-0.3405,4769.2700
2021-08-23,-0.2364,4835.8800
2021-08-24,-0.1565,4888.3900
2021-08-25,-0.1267,4898.1600
2021-08-26,-0.3260,4801.6100
2021-08-27,-0.1391,4827.0400
2021-08-30,-0.0549,4813.2700
2021-08-31,0.0979,4805.6100
2021-09-01,0.5435,4869.4600
2021-09-02,0.5017,4869.4100
2021-09-03,0.3929,4843.0600
2021-09-06,0.5924,4933.7300
2021-09-07,0.5476,4992.8300
2021-09-08,0.6604,4972.1300
2021-09-09,0.5388,4970.0100
2021-09-10,0.5165,5013.5200
2021-09-13,0.3656,4991.6600
2021-09-14,-0.1956,4917.1600
2021-09-15,-0.3866,4867.3200
2021-09-16,-0.4499,4807.7000
2021-09-17,-0.2811,4855.9400
2021-09-22,-0.2459,4821.7700
2021-09-23,-0.1607,4853.2000
2021-09-24,-0.2339,4849.4300
2021-09-27,-0.1091,4877.3700
2021-09-28,0.0501,4883.8300
2021-09-29,-0.0280,4833.9300
2021-09-30,0.0092,4866.3800
2021-10-08,0.3133,4929.9400
2021-10-11,0.3066,4936.1900
2021-10-12,0.0672,4883.8400
2021-10-13,0.2617,4940.1100
2021-10-14,0.0483,4913.6100
2021-10-15,0.1466,4932.1100
2021-10-18,0.0328,4874.7800
2021-10-19,0.1974,4922.7200
2021-10-20,0.0598,4910.1800
2021-10-21,0.2051,4928.0200
2021-10-22,0.3664,4959.7300
2021-10-25,0.3658,4979.5200
2021-10-26,0.1028,4963.1000
2021-10-27,-0.4882,4898.1600
2021-10-28,-0.7230,4864.1400
2021-10-29,-0.4459,4908.7700
2021-11-01,-0.3922,4890.6900
2021-11-02,-0.6630,4839.8500
2021-11-03,-0.7944,4821.1100
2021-11-04,-0.3291,4868.7400
2021-11-05,-0.4930,4842.3500
2021-11-08,-0.3191,4848.1800
2021-11-09,-0.2081,4846.7400
2021-11-10,-0.3442,4821.1900
2021-11-11,-0.0401,4898.6500
2021-11-12,0.0446,4888.3700
2021-11-15,-0.0026,4882.3800
2021-11-16,-0.0887,4883.3200
2021-11-17,-0.0876,4885.7500
2021-11-18,-0.1365,4837.6200
2021-11-19,0.2540,4890.0600
2021-11-22,0.3022,4912.4000
2021-11-23,0.2912,4913.3500
2021-11-24,0.2767,4916.6600
2021-11-25,-0.1001,4896.4400
2021-11-26,-0.3652,4860.1300
2021-11-29,-0.2031,4851.4200
2021-11-30,-0.3161,4832.0300
2021-12-01,0.0877,4843.8500
2021-12-02,0.2007,4856.1600
2021-12-03,0.5019,4901.0200
2021-12-06,0.3875,4892.6200
2021-12-07,0.6235,4922.1000
2021-12-08,0.7286,4995.9300
2021-12-09,0.7504,5078.6900
2021-12-10,0.4894,5055.1200
2021-12-13,0.2321,5083.8000
2021-12-14,-0.2720,5049.7000
2021-12-15,-0.6687,5005.9000
2021-12-16,-0.4318,5034.7300
2021-12-17,-0.4591,4954.7600
2021-12-20,-0.3361,4880.4200
2021-12-21,-0.0931,4913.4900
2021-12-22,-0.1563,4914.4500
2021-12-23,0.0140,4948.7400
2021-12-24,-0.0250,4921.3400
2021-12-27,-0.0636,4919.3200
2021-12-28,0.0425,4955.9600
2021-12-29,-0.2858,4883.4800
2021-12-30,-0.1260,4921.5100
2021-12-31,0.0358,4940.3700
2022-01-04,-0.1865,4917.7700
2022-01-05,-0.3970,4868.1200
2022-01-06,-0.6497,4818.2300
2022-01-07,-0.5137,4822.3700
2022-01-10,-0.3355,4844.0500
2022-01-11,-0.6773,4797.7700
2022-01-12,-0.2958,4845.5800
2022-01-13,-0.4288,4765.9200
2022-01-14,-0.5426,4726.7300
2022-01-17,-0.2821,4767.2800
2022-01-18,0.1522,4813.3500
2022-01-19,0.0395,4780.3800
2022-01-20,0.1483,4823.5100
2022-01-21,-0.2504,4779.3100
2022-01-24,-0.0740,4786.7400
2022-01-25,-0.6559,4678.4500
2022-01-26,-0.6052,4712.3100
2022-01-27,-0.7406,4619.8800
2022-01-28,-0.6623,4563.7700
2022-02-07,-0.2984,4634.0900
2022-02-08,-0.4137,4608.7700
2022-02-09,-0.0316,4652.0600
2022-02-10,-0.0477,4639.8600
2022-02-11,-0.2623,4601.4000
2022-02-14,-0.3486,4551.6900
2022-02-15,0.0205,4600.1000
2022-02-16,0.1919,4617.9900
2022-02-17,0.2448,4629.1600
2022-02-18,0.1898,4651.2400
2022-02-21,-0.0260,4634.3100
2022-02-22,-0.0909,4574.1500
2022-02-23,-0.2114,4623.0500
2022-02-24,-0.2423,4529.3200
2022-02-25,-0.1058,4573.4200
2022-02-28,-0.1950,4581.6500
2022-03-01,0.0543,4619.6900
2022-03-02,-0.2262,4578.6000
2022-03-03,-0.4814,4551.6300
2022-03-04,-0.7672,4496.4300
2022-03-07,-0.8080,4352.7800
2022-03-08,-0.6524,4265.3900
2022-03-09,-0.5834,4226.3500
2022-03-10,-0.4928,4292.8400
2022-03-11,-0.2240,4306.5200
2022-03-14,-0.2469,4174.7600
2022-03-15,-0.1438,3983.8100
2022-03-16,0.0583,4156.0800
2022-03-17,0.3546,4237.7000
2022-03-18,0.4337,4265.9000
2022-03-21,0.3661,4258.7500
2022-03-22,0.1623,4255.3000
2022-03-23,0.1262,4276.5200
2022-03-24,-0.0736,4251.3100
2022-03-25,-0.1444,4174.5700
2022-03-28,-0.1546,4148.4700
2022-03-29,-0.0081,4134.1400
2022-03-30,0.3761,4254.1000
2022-03-31,0.1849,4222.6000
2022-04-01,0.1446,4276.1600
2022-04-06,0.0010,4263.8400
2022-04-07,-0.3960,4209.1000
2022-04-08,-0.2066,4230.7700
2022-04-11,-0.3775,4100.0700
2022-04-12,-0.2826,4179.9700
2022-04-13,-0.0717,4139.7400
2022-04-14,-0.0169,4191.5700
2022-04-15,-0.0804,4188.7500
2022-04-18,-0.0315,4166.3800
2022-04-19,-0.3430,4134.9000
2022-04-20,-0.7989,4070.7900
2022-04-21,-0.8436,3995.8300
2022-04-22,-0.7078,4013.2500
2022-04-25,-0.5839,3814.9100
2022-04-26,-0.3532,3784.1200
2022-04-27,-0.0466,3895.5400
2022-04-28,0.0291,3921.1100
2022-04-29,0.2033,4016.2400
2022-05-05,0.1917,4010.2100
2022-05-06,-0.0287,3908.8200
2022-05-09,-0.1657,3877.4400
2022-05-10,0.0669,3919.8700
2022-05-11,0.3319,3976.4200
2022-05-12,0.3476,3958.7400
2022-05-13,0.4215,3988.6000
2022-05-16,0.2241,3956.5400
2022-05-17,0.5269,4005.8900
2022-05-18,0.5324,3991.9100
2022-05-19,0.3797,3999.6000
2022-05-20,0.4376,4077.6000
2022-05-23,0.2746,4053.9800
2022-05-24,-0.2706,3959.1500
2022-05-25,-0.0809,3983.1800
2022-05-26,0.1157,3993.0400
2022-05-27,0.2536,4001.3000
2022-05-30,0.4139,4029.0200
2022-05-31,0.8605,4091.5200
2022-06-01,0.6779,4083.1800
2022-06-02,0.7246,4089.5700
2022-06-06,0.8592,4166.0900
2022-06-07,0.7178,4179.1300
2022-06-08,0.7114,4219.8100
2022-06-09,0.5265,4175.6700
2022-06-10,0.5088,4238.9900
2022-06-13,0.3096,4189.3500
2022-06-14,0.5364,4222.3100
2022-06-15,0.7593,4278.2200
2022-06-16,0.3825,4250.0600
2022-06-17,0.5698,4309.0400
2022-06-20,0.4811,4330.4300
2022-06-21,0.2232,4325.5700
2022-06-22,-0.0840,4270.6200
2022-06-23,0.3859,4343.8800
2022-06-24,0.6710,4394.7700
2022-06-27,0.8309,4444.2600
2022-06-28,0.5943,4490.5200
2022-06-29,0.2923,4421.3600
2022-06-30,0.3719,4485.0100
2022-07-01,0.0567,4466.7200
2022-07-04,0.0766,4496.0300
2022-07-05,-0.0866,4489.5400
2022-07-06,-0.5065,4423.9700
2022-07-07,-0.4896,4443.4700
2022-07-08,-0.6604,4428.7800
2022-07-11,-0.7298,4354.6200
2022-07-12,-0.8122,4313.6200
2022-07-13,-0.6719,4321.4600
2022-07-14,-0.6508,4322.0700
2022-07-15,-0.5807,4248.5300
2022-07-18,-0.5613,4292.5900
2022-07-19,-0.4300,4269.3400
2022-07-20,-0.3822,4283.8000
2022-07-21,-0.3635,4236.0600
2022-07-22,-0.4305,4238.2300
2022-07-25,-0.3007,4212.6400
2022-07-26,-0.1996,4245.9800
2022-07-27,-0.3168,4225.0400
2022-07-28,-0.5300,4225.6700
2022-07-29,-0.6048,4170.1000
2022-08-01,-0.3855,4188.6800
2022-08-02,-0.5406,4107.0200
2022-08-03,-0.5490,4066.9800
2022-08-04,-0.3772,4101.5400
2022-08-05,-0.0258,4156.9100
2022-08-08,0.1028,4148.0700
2022-08-09,0.2718,4156.2900
2022-08-10,-0.2287,4109.7400
2022-08-11,0.3929,4193.5400
2022-08-12,0.3409,4191.1500
2022-08-15,0.1224,4185.6800
2022-08-16,-0.0611,4177.8400
2022-08-17,0.1640,4216.9600
2022-08-18,-0.2234,4180.1000
2022-08-19,-0.5862,4151.0700
2022-08-22,-0.2314,4181.4000
2022-08-23,-0.5064,4161.0800
2022-08-24,-0.6105,4082.4200
2022-08-25,-0.4448,4116.2400
2022-08-26,-0.5046,4107.5500
2022-08-29,-0.4886,4089.5200
2022-08-30,-0.5386,4075.7900
2022-08-31,-0.5709,4078.8400
2022-09-01,-0.6325,4043.7400
2022-09-02,-0.3648,4023.6100
2022-09-05,-0.1998,4015.4300
2022-09-06,0.3945,4052.2800
2022-09-07,0.3958,4054.9800
2022-09-08,0.3880,4037.6800
2022-09-09,0.3506,4093.7900
2022-09-13,0.3677,4111.1100
2022-09-14,-0.2228,4065.3600
2022-09-15,-0.3027,4027.1200
2022-09-16,-0.8154,3932.6800
2022-09-19,-0.8532,3928.0000
2022-09-20,-0.6723,3932.8400
2022-09-21,-0.7793,3903.7300
2022-09-22,-0.7411,3869.3400
2022-09-23,-0.5543,3856.0200
2022-09-26,-0.5758,3836.6800
2022-09-27,-0.2517,3892.3000
2022-09-28,-0.4793,3828.7100
2022-09-29,-0.5025,3827.1400
2022-09-30,-0.4854,3804.8900
2022-10-10,-0.4795,3720.9400
2022-10-11,-0.3363,3727.6900
2022-10-12,-0.0005,3784.3100
2022-10-13,-0.0425,3752.6700
2022-10-14,0.3885,3842.4700
2022-10-17,0.0777,3846.4100
2022-10-18,-0.0855,3838.2700
2022-10-19,-0.2641,3776.5300
2022-10-20,-0.4306,3754.9300
2022-10-21,-0.5514,3742.8900
2022-10-24,-0.6544,3633.3700
2022-10-25,-0.7867,3627.4500
2022-10-26,-0.5230,3656.9000
2022-10-27,-0.3964,3631.1400
2022-10-28,-0.3195,3541.3300
2022-10-31,-0.1959,3508.7000
2022-11-01,0.3384,3634.1700
2022-11-02,0.5630,3677.8100
2022-11-03,0.4901,3647.9000
2022-11-04,0.6192,3767.1700
2022-11-07,0.2733,3775.3000
2022-11-08,0.2804,3749.3300
2022-11-09,0.2849,3714.2700
2022-11-10,0.1184,3685.6900
2022-11-11,0.5435,3788.4400
2022-11-14,0.5752,3794.0200
2022-11-15,0.6093,3865.9700
2022-11-16,0.3408,3834.3900
2022-11-17,0.0435,3818.6600
2022-11-18,-0.1031,3801.5700
2022-11-21,-0.4377,3769.1300
2022-11-22,-0.3429,3769.5700
2022-11-23,-0.3271,3773.5300
2022-11-24,-0.2195,3756.8100
2022-11-25,-0.0606,3775.7800
2022-11-28,0.0694,3733.2400
2022-11-29,0.6586,3848.4200
2022-11-30,0.6663,3853.0400
2022-12-01,0.8694,3894.7700
2022-12-02,0.5153,3870.9500
2022-12-05,0.7067,3946.8800
2022-12-06,0.7058,3968.2000
2022-12-07,0.5000,3958.4400
2022-12-08,0.2321,3959.1800
2022-12-09,0.2967,3998.2400
2022-12-12,-0.1366,3953.4400
2022-12-13,-0.3426,3945.6800
2022-12-14,-0.2761,3954.8900
2022-12-15,-0.1798,3951.9900
2022-12-16,-0.4310,3954.2300
2022-12-19,-0.5704,3893.2200
2022-12-20,-0.6172,3829.0200
2022-12-21,-0.4593,3830.5400
2022-12-22,-0.2026,3836.0300
2022-12-23,0.0040,3828.2200
2022-12-26,0.1430,3843.4900
2022-12-27,0.2522,3887.8500
2022-12-28,0.3268,3871.2600
2022-12-29,0.2602,3856.7000
2022-12-30,0.4101,3871.6300
2023-01-03,0.4902,3887.9000
2023-01-04,0.5148,3892.9500
2023-01-05,0.8425,3968.5800
2023-01-06,0.8409,3980.8900
2023-01-09,0.9178,4013.1200
2023-01-10,0.7435,4017.4700
2023-01-11,0.6441,4010.0300
2023-01-12,0.5429,4017.8700
2023-01-13,0.8568,4074.3800
2023-01-16,0.9059,4137.9600
2023-01-17,0.7086,4137.2400
2023-01-18,0.5217,4130.3100
2023-01-19,0.6328,4156.0100
2023-01-20,0.7181,4181.5300
2023-01-30,0.5730,4201.3500
2023-01-31,-0.0871,4156.8600
2023-02-01,0.0907,4195.9300
2023-02-02,-0.1160,4181.1500
2023-02-03,-0.4145,4141.6300
2023-02-06,-0.4455,4086.8800
2023-02-07,-0.2957,4094.2300
2023-02-08,-0.2656,4076.1400
2023-02-09,0.0347,4130.8600
2023-02-10,0.0422,4106.3100
2023-02-13,0.2390,4143.5700
2023-02-14,0.1247,4145.2900
2023-02-15,0.0407,4123.6900
2023-02-16,-0.2618,4093.4900
2023-02-17,-0.4694,4034.5100
2023-02-20,0.2568,4133.4900
2023-02-21,0.2137,4144.3500
2023-02-22,-0.0296,4106.9500
2023-02-23,-0.4393,4103.6500
2023-02-24,-0.7514,4061.0500
2023-02-27,-0.6438,4043.8400
2023-02-28,0.0124,4069.4600
2023-03-01,0.0655,4126.9400
2023-03-02,-0.1956,4117.7400
2023-03-03,-0.1089,4130.5500
2023-03-06,-0.2228,4109.0100
2023-03-07,-0.7599,4048.8500
2023-03-08,-0.8408,4034.1100
2023-03-09,-0.9172,4019.8500
2023-03-10,-0.5684,3967.1400
2023-03-13,-0.4274,4008.6900
2023-03-14,-0.5232,3984.7000
2023-03-15,-0.4462,3986.9000
2023-03-16,-0.3868,3939.1500
2023-03-17,-0.2708,3958.8200
2023-03-20,-0.2216,3939.0800
2023-03-21,0.1342,3982.3800
2023-03-22,0.2941,3999.4400
2023-03-23,0.5195,4039.0900
2023-03-24,0.2349,4027.0500
2023-03-27,0.3327,4012.4800
2023-03-28,0.1156,3999.5100
2023-03-29,0.1893,4006.1400
2023-03-30,0.4359,4038.5300
2023-03-31,0.5599,4050.9300
2023-04-03,0.7932,4090.5700
2023-04-04,0.6960,4103.1100
2023-04-06,0.5062,4096.6400
2023-04-07,0.4669,4123.2800
2023-04-10,0.1671,4104.8100
2023-04-11,-0.0570,4100.1500
2023-04-12,-0.0591,4097.2900
2023-04-13,-0.1389,4068.9800
2023-04-14,0.2203,4092.0000
2023-04-17,0.3781,4149.3800
2023-04-18,0.4712,4162.0300
2023-04-19,0.1150,4124.5600
2023-04-20,0.0500,4113.0200
2023-04-21,-0.4653,4032.5700
2023-04-24,-0.5047,3982.6400
2023-04-25,-0.4385,3962.6700
2023-04-26,-0.3158,3959.2300
2023-04-27,-0.1671,3988.4200
2023-04-28,0.3574,4029.0900
2023-05-04,0.3736,4030.2500
2023-05-05,0.1775,4016.8800
2023-05-08,0.2608,4062.6600
2023-05-09,0.0062,4027.8800
2023-05-10,-0.3299,3996.8700
2023-05-11,-0.4498,3990.6600
2023-05-12,-0.5028,3937.7600
2023-05-15,-0.0341,3998.8900
2023-05-16,-0.1979,3978.2100
2023-05-17,-0.2582,3960.1700
2023-05-18,-0.2205,3956.0700
2023-05-19,-0.3764,3944.5400
2023-05-22,-0.2166,3969.3300
2023-05-23,-0.5323,3913.1900
2023-05-24,-0.8191,3859.0900
2023-05-25,-0.8039,3850.5000
2023-05-26,-0.7647,3850.9500
2023-05-29,-0.7358,3833.9400
2023-05-30,-0.4911,3837.7500
2023-05-31,-0.5136,3798.5400
2023-06-01,-0.3126,3806.8700
2023-06-02,0.2402,3861.8300
2023-06-05,0.0776,3844.2500
2023-06-06,-0.1513,3808.1600
2023-06-07,-0.2694,3789.3400
2023-06-08,0.0072,3820.1900
2023-06-09,0.4082,3836.7000
2023-06-12,0.5767,3844.4300
2023-06-13,0.7500,3864.9100
2023-06-14,0.6666,3864.0200
2023-06-15,0.6666,3925.5000
2023-06-16,0.4949,3963.3500
2023-06-19,0.2452,3930.9100
2023-06-20,0.1671,3924.2400
2023-06-21,-0.4459,3864.0300
2023-06-26,-0.4562,3809.7000
2023-06-27,-0.2877,3845.4300
2023-06-28,-0.1436,3840.8000
2023-06-29,-0.1663,3821.8400
2023-06-30,-0.0313,3842.4500
2023-07-03,0.4518,3892.8800
2023-07-04,0.3493,3899.0100
2023-07-05,-0.1151,3868.8100
2023-07-06,-0.2222,3842.7500
2023-07-07,-0.3822,3825.7000
2023-07-10,0.0071,3844.3300
2023-07-11,0.3059,3869.4900
2023-07-12,0.2129,3843.4400
2023-07-13,0.4016,3898.4200
2023-07-14,0.2548,3899.1000
2023-07-17,0.0373,3867.1700
2023-07-18,-0.2913,3854.9400
2023-07-19,-0.3183,3850.8700
2023-07-20,-0.3673,3823.6900
2023-07-21,-0.3259,3821.9100
2023-07-24,-0.3226,3805.2200
2023-07-25,0.7675,3915.1200
2023-07-26,0.5413,3907.0100
2023-07-27,0.4722,3902.3500
2023-07-28,0.5482,3992.7400
2023-07-31,0.4861,4014.6300
2023-08-01,0.2447,3998.0000
2023-08-02,-0.2138,3969.9000
2023-08-03,-0.1375,4004.9800
2023-08-04,0.2272,4020.5800
2023-08-07,-0.3183,3990.1500
2023-08-08,-0.4331,3979.7300
2023-08-09,-0.6088,3967.5700
2023-08-10,-0.5695,3975.7200
2023-08-11,-0.5293,3884.2500
2023-08-14,-0.6800,3855.9100
2023-08-15,-0.6734,3846.5400
2023-08-16,-0.7203,3818.3300
2023-08-17,-0.6872,3831.1000
2023-08-18,-0.7970,3784.0000
2023-08-21,-0.8004,3729.5600
2023-08-22,-0.6352,3758.2300
2023-08-23,-0.4896,3696.6300
2023-08-24,-0.1474,3723.4300
2023-08-25,-0.1564,3709.1500
2023-08-28,0.2422,3752.6200
2023-08-29,0.6639,3790.1100
2023-08-30,0.5089,3788.5100
2023-08-31,0.4033,3765.2700
2023-09-01,0.4615,3791.4900
2023-09-04,0.3806,3848.9500
2023-09-05,0.1930,3820.3200
2023-09-06,0.0878,3812.0300
2023-09-07,-0.3936,3758.4700
2023-09-08,-0.4146,3739.9900
2023-09-11,-0.3593,3767.5400
2023-09-12,-0.4611,3760.6000
2023-09-13,-0.5906,3736.6500
2023-09-14,-0.5889,3733.5100
2023-09-15,-0.5495,3708.7800
2023-09-18,-0.5865,3727.7100
2023-09-19,-0.3461,3720.5000
2023-09-20,-0.3680,3705.6900
2023-09-21,-0.4607,3672.4400
2023-09-22,0.0599,3738.9300
2023-09-25,-0.0337,3714.6000
2023-09-26,-0.3966,3692.8900
2023-09-27,-0.2700,3700.5000
2023-09-28,-0.5483,3689.5200
2023-10-09,-0.4165,3684.7300
2023-10-10,-0.4926,3657.1300
2023-10-11,-0.3570,3667.5500
2023-10-12,-0.0951,3702.3800
2023-10-13,-0.4740,3663.4100
2023-10-16,-0.8062,3626.6000
2023-10-17,-0.7909,3639.4000
2023-10-18,-0.7284,3610.5800
2023-10-19,-0.7965,3533.5400
2023-10-20,-0.8008,3510.5900
2023-10-23,-0.5500,3474.2400
2023-10-24,-0.3335,3487.1300
2023-10-25,-0.0656,3504.4600
2023-10-26,0.2391,3514.1400
2023-10-27,0.5634,3562.3900
2023-10-30,0.6153,3583.7700
2023-10-31,0.6653,3572.5100
2023-11-01,0.4361,3571.0300
2023-11-02,0.3715,3554.1900
2023-11-03,0.2375,3584.1400
2023-11-06,0.4971,3632.6100
2023-11-07,0.1376,3619.7600
2023-11-08,-0.1605,3611.0700
2023-11-09,-0.2798,3612.8300
2023-11-10,-0.3989,3586.4900
2023-11-13,-0.4750,3579.4100
2023-11-14,-0.4143,3582.0600
2023-11-15,-0.1927,3607.2500
2023-11-16,-0.4700,3572.3600
2023-11-17,-0.5343,3568.0700
2023-11-20,-0.4161,3576.3200
2023-11-21,-0.4602,3581.0700
2023-11-22,-0.5717,3544.4200
2023-11-23,-0.5269,3561.5200
2023-11-24,-0.8167,3538.0100
2023-11-27,-0.8436,3511.9400
2023-11-28,-0.8007,3518.5200
2023-11-29,-0.9388,3488.3100
2023-11-30,-0.8944,3496.2000
2023-12-01,-0.8441,3482.8800
2023-12-04,-0.7247,3460.1400
2023-12-05,-0.7196,3394.2600
2023-12-06,-0.4921,3399.6000
2023-12-07,-0.3476,3391.2800
2023-12-08,0.0077,3399.4600
2023-12-11,0.1114,3419.4500
2023-12-12,0.0315,3426.8000
2023-12-13,-0.3265,3369.6100
2023-12-14,-0.5684,3351.9600
2023-12-15,-0.5418,3341.5500
2023-12-18,-0.5976,3329.3700
2023-12-19,-0.3968,3334.0400
2023-12-20,-0.2615,3297.5000
2023-12-21,0.0338,3330.8700
2023-12-22,0.0603,3337.2300
2023-12-25,0.2377,3347.4500
2023-12-26,0.0718,3324.7900
2023-12-27,0.2456,3336.3600
2023-12-28,0.4181,3414.5400
2023-12-29,0.4027,3431.1100
2024-01-02,-0.0547,3386.3500
2024-01-03,-0.2273,3378.3000
2024-01-04,-0.5064,3347.0500
2024-01-05,-0.5006,3329.1100
2024-01-08,-0.5933,3286.0600
2024-01-09,-0.3954,3292.5000
2024-01-10,-0.4530,3277.1300
2024-01-11,-0.1055,3295.6700
2024-01-12,-0.2237,3284.1700
2024-01-15,-0.2380,3280.9200
2024-01-16,-0.1839,3300.8800
2024-01-17,-0.5515,3229.0800
2024-01-18,-0.3298,3274.7300
2024-01-19,-0.2278,3269.7800
2024-01-22,-0.2637,3218.9000
2024-01-23,-0.0769,3231.9300
2024-01-24,0.1905,3277.1100
2024-01-25,0.5412,3342.9200
2024-01-26,0.3428,3333.8200
2024-01-29,0.0517,3303.9600
2024-01-30,-0.2257,3245.0400
2024-01-31,-0.6075,3215.3500
2024-02-01,-0.4161,3217.7100
2024-02-02,-0.5150,3179.6300
2024-02-05,-0.1541,3200.4200
2024-02-06,0.5956,3311.6900
2024-02-07,0.7503,3343.6300
2024-02-08,0.7270,3364.9300
2024-02-19,0.7700,3403.8100
2024-02-20,0.6127,3410.8500
2024-02-21,0.7706,3456.8700
2024-02-22,0.6313,3486.6700
2024-02-23,0.4955,3489.7400
2024-02-26,0.2404,3453.3600
2024-02-27,0.4096,3494.7900
2024-02-28,0.3597,3450.2600
2024-02-29,0.6423,3516.0800
2024-03-01,0.7030,3537.8000
2024-03-04,0.4951,3540.8700
2024-03-05,0.5733,3565.5100
2024-03-06,0.1569,3551.0500
2024-03-07,0.1252,3529.7200
2024-03-08,0.0831,3544.9100
2024-03-11,0.2694,3589.2600
2024-03-12,0.5312,3597.4900
2024-03-13,0.1405,3572.3600
2024-03-14,-0.0088,3562.2200
2024-03-15,0.0928,3569.9900
2024-03-18,0.4629,3603.5300
2024-03-19,0.0111,3577.6300
2024-03-20,-0.0632,3585.3800
2024-03-21,-0.3395,3581.0900
2024-03-22,-0.6512,3545.0000
2024-03-25,-0.6507,3525.7600
2024-03-26,-0.6570,3543.7500
2024-03-27,-0.5450,3502.7900
2024-03-28,-0.2149,3520.9600
2024-03-29,0.0528,3537.4800
2024-04-01,0.3898,3595.6500
2024-04-02,0.1163,3580.6800
2024-04-03,-0.1377,3567.8000
2024-04-08,-0.4879,3536.4100
2024-04-09,-0.5644,3533.4900
2024-04-10,-0.4477,3504.7100
2024-04-11,-0.2549,3504.2400
2024-04-12,-0.3772,3475.8400
2024-04-15,0.3067,3549.0800
2024-04-16,0.2297,3511.1100
2024-04-17,0.2823,3565.4000
2024-04-18,0.3969,3569.8000
2024-04-19,-0.0088,3541.6600
2024-04-22,-0.2459,3530.9000
2024-04-23,-0.3588,3506.2200
2024-04-24,-0.1713,3521.6200
2024-04-25,-0.0044,3530.2800
2024-04-26,0.7053,3584.2700
2024-04-29,0.8840,3623.9100
2024-04-30,0.5725,3604.3900
2024-05-06,0.7662,3657.8800
2024-05-07,0.4289,3659.0100
2024-05-08,0.1858,3630.2200
2024-05-09,0.2623,3664.5600
2024-05-10,0.1391,3666.2800
2024-05-13,0.1790,3664.6900
2024-05-14,0.0474,3657.0500
2024-05-15,-0.5045,3626.0600
2024-05-16,-0.2869,3640.3600
2024-05-17,0.2177,3677.9700
2024-05-20,0.4437,3690.9600
2024-05-21,0.0480,3676.1600
2024-05-22,0.0027,3684.4500
2024-05-23,-0.6636,3641.7900
2024-05-24,-0.6522,3601.4800
2024-05-27,-0.4107,3635.7100
2024-05-28,-0.5100,3609.1700
2024-05-29,-0.4709,3613.5200
2024-05-30,-0.2924,3594.3100
2024-05-31,-0.3996,3579.9200
2024-06-03,-0.1984,3588.7500
2024-06-04,0.1824,3615.6700
2024-06-05,0.0064,3594.7900
2024-06-06,-0.1761,3592.2500
2024-06-07,-0.3796,3574.1100
2024-06-11,-0.7573,3542.8800
2024-06-12,-0.7840,3544.1200
2024-06-13,-0.6481,3526.1300
2024-06-14,-0.3538,3541.5300
2024-06-17,-0.4716,3536.2000
2024-06-18,-0.2089,3545.5900
2024-06-19,-0.4709,3528.7500
2024-06-20,-0.6880,3503.2800
2024-06-21,-0.7806,3495.6200
2024-06-24,-0.6982,3476.8100
2024-06-25,-0.5741,3457.9000
2024-06-26,-0.3076,3480.2600
2024-06-27,-0.4378,3454.1200
2024-06-28,-0.2717,3461.6600
2024-07-01,0.1045,3478.1800
2024-07-02,-0.2042,3471.7900
2024-07-03,-0.2004,3463.4100
2024-07-04,-0.4133,3445.8100
2024-07-05,-0.4537,3431.0600
2024-07-08,-0.4834,3401.7600
2024-07-09,0.1435,3439.8100
2024-07-10,-0.0629,3428.9700
2024-07-11,0.5040,3468.1700
2024-07-12,0.5458,3472.4000
2024-07-15,0.6524,3476.2500
2024-07-16,0.5749,3498.2800
2024-07-17,0.7317,3501.5800
2024-07-18,0.5808,3520.9300
2024-07-19,0.5443,3539.0200
2024-07-22,0.1736,3514.9200
2024-07-23,-0.3010,3439.8800
2024-07-24,-0.6527,3418.1700
2024-07-25,-0.7365,3399.2700
2024-07-26,-0.5266,3409.2900
2024-07-29,-0.4406,3390.7400
2024-07-30,-0.3777,3369.3800
2024-07-31,0.1657,3442.0800
2024-08-01,-0.1622,3419.2700
2024-08-02,-0.4154,3384.3900
2024-08-05,-0.6278,3343.3200
2024-08-06,-0.6638,3342.9800
2024-08-07,-0.6797,3341.4900
2024-08-08,-0.6173,3342.9400
2024-08-09,-0.6200,3331.6300
2024-08-12,-0.2649,3325.8600
2024-08-13,-0.1559,3334.3900
2024-08-14,-0.1903,3309.2400
2024-08-15,0.0994,3341.9500
2024-08-16,0.0776,3345.6300
2024-08-19,-0.1526,3356.9700
2024-08-20,-0.3935,3332.7000
2024-08-21,-0.4789,3321.6400
2024-08-22,-0.4179,3313.1400
2024-08-23,-0.4444,3327.1900
2024-08-26,-0.4422,3324.2200
2024-08-27,-0.2789,3305.3300
2024-08-28,-0.5764,3286.5000
2024-08-29,-0.6397,3277.6800
2024-08-30,-0.0447,3321.4300
2024-09-02,-0.6312,3265.0100
2024-09-03,-0.7617,3273.4300
2024-09-04,-0.8978,3252.1600
2024-09-05,-0.7664,3257.7600
2024-09-06,-0.8633,3231.3500
2024-09-09,-0.8230,3192.9500
2024-09-10,-0.8109,3195.7600
2024-09-11,-0.7373,3186.1300
2024-09-12,-0.5714,3172.4700
2024-09-13,-0.3059,3159.2500
2024-09-18,0.0305,3171.0100
2024-09-19,0.3830,3196.0400
2024-09-20,0.5277,3201.0500
2024-09-23,0.4572,3212.7600
